review_id,feature,opinion,sentiment,token,engagement
12,0,packages,available,z12bdrlx5q30yncvr23wilsilsjqjxumv,-2,"Meal replacement shakes are available in two different packages, which are powdered and ready to drink cans.Meal Replacement Shakes for Weight Loss BenefitsGenerally, there are some benefits we can get if we apply meal replacement shakes weight loss diet, including:1."
12,0,drink,powdered,z12bdrlx5q30yncvr23wilsilsjqjxumv,-2,"Meal replacement shakes are available in two different packages, which are powdered and ready to drink cans.Meal Replacement Shakes for Weight Loss BenefitsGenerally, there are some benefits we can get if we apply meal replacement shakes weight loss diet, including:1."
12,0,drink,ready,z12bdrlx5q30yncvr23wilsilsjqjxumv,-2,"Meal replacement shakes are available in two different packages, which are powdered and ready to drink cans.Meal Replacement Shakes for Weight Loss BenefitsGenerally, there are some benefits we can get if we apply meal replacement shakes weight loss diet, including:1."
12,0,nutrients,essential,z12bdrlx5q30yncvr23wilsilsjqjxumv,-1,"Brings necessary nutrients: If we combine meal replacement shakes with natural foods, there will be many essential nutrients we can get.2."
12,0,nutrients,Brings,z12bdrlx5q30yncvr23wilsilsjqjxumv,-1,"Brings necessary nutrients: If we combine meal replacement shakes with natural foods, there will be many essential nutrients we can get.2."
12,0,nutrients,necessary,z12bdrlx5q30yncvr23wilsilsjqjxumv,-1,"Brings necessary nutrients: If we combine meal replacement shakes with natural foods, there will be many essential nutrients we can get.2."
12,0,nutrients,many,z12bdrlx5q30yncvr23wilsilsjqjxumv,-1,"Brings necessary nutrients: If we combine meal replacement shakes with natural foods, there will be many essential nutrients we can get.2."
12,0,foods,natural,z12bdrlx5q30yncvr23wilsilsjqjxumv,-1,"Brings necessary nutrients: If we combine meal replacement shakes with natural foods, there will be many essential nutrients we can get.2."
12,0,nutrients,essential,z12bdrlx5q30yncvr23wilsilsjqjxumv,-1,"Brings necessary nutrients: If we combine meal replacement shakes with natural foods, there will be many essential nutrients we can get.2."
12,0,nutrients,Brings,z12bdrlx5q30yncvr23wilsilsjqjxumv,-1,"Brings necessary nutrients: If we combine meal replacement shakes with natural foods, there will be many essential nutrients we can get.2."
12,0,nutrients,necessary,z12bdrlx5q30yncvr23wilsilsjqjxumv,-1,"Brings necessary nutrients: If we combine meal replacement shakes with natural foods, there will be many essential nutrients we can get.2."
12,0,nutrients,many,z12bdrlx5q30yncvr23wilsilsjqjxumv,-1,"Brings necessary nutrients: If we combine meal replacement shakes with natural foods, there will be many essential nutrients we can get.2."
13,0,protein,bad,z12hwlmyvwvavzsue23ssderdyz1gpjhv04,-1,"GMO or Isolated Soy protein are bad bad bad, and interfere with ba..."
16,1,calorie,low,z12uvtkzlxblsbk4304ch1cp5kfltd2xeks0k,-1,"BURN Meal Replacement Shake Product of - Alliance In Motion Global Inc. ABOUT BURN MEAL REPLACEMENT SHAKE A low calorie, zero saturated/transfat supplement which provides complete nutrition including protein and amino acid."
16,1,nutrition,complete,z12uvtkzlxblsbk4304ch1cp5kfltd2xeks0k,-1,"BURN Meal Replacement Shake Product of - Alliance In Motion Global Inc. ABOUT BURN MEAL REPLACEMENT SHAKE A low calorie, zero saturated/transfat supplement which provides complete nutrition including protein and amino acid."
16,1,protein,complete,z12uvtkzlxblsbk4304ch1cp5kfltd2xeks0k,-1,"BURN Meal Replacement Shake Product of - Alliance In Motion Global Inc. ABOUT BURN MEAL REPLACEMENT SHAKE A low calorie, zero saturated/transfat supplement which provides complete nutrition including protein and amino acid."
16,1,protein,high,z12uvtkzlxblsbk4304ch1cp5kfltd2xeks0k,-2,"BURN Meal Replacement Shake contains high protein which helps shake off hunger and other ingredients instrumental in weight loss such as HCA, L-Carnittine, Aloe Vera Gel, Green Tea Extract, Green Coffee Bean Extract and Guarana."
16,1,ingredients,instrumental,z12uvtkzlxblsbk4304ch1cp5kfltd2xeks0k,-2,"BURN Meal Replacement Shake contains high protein which helps shake off hunger and other ingredients instrumental in weight loss such as HCA, L-Carnittine, Aloe Vera Gel, Green Tea Extract, Green Coffee Bean Extract and Guarana."
16,1,loss,instrumental,z12uvtkzlxblsbk4304ch1cp5kfltd2xeks0k,-2,"BURN Meal Replacement Shake contains high protein which helps shake off hunger and other ingredients instrumental in weight loss such as HCA, L-Carnittine, Aloe Vera Gel, Green Tea Extract, Green Coffee Bean Extract and Guarana."
27,0,food,real,z13wwboymqaytn2js04ccvly3wjkwflzcrk0k,0,"The hardest part was looking at real food, e.g."
27,0,drink,Vitamin,z13wwboymqaytn2js04ccvly3wjkwflzcrk0k,2,"- Queal Awesome Apple Pie Standard (5 scoops + water) - Coffee (black, no sugar) - Vitamin drink (1 glas) - Soylent (5 scoops + water) - Queal (Apple Pie?)"
27,0,water,+,z13wwboymqaytn2js04ccvly3wjkwflzcrk0k,0,"(5 scoops + water) - Coffee (black, no sugar) - Tea Also ran for 7.5km."
27,0,water,+,z13wwboymqaytn2js04ccvly3wjkwflzcrk0k,2,"- Queal Super Strawberry Standard (5 scoops + water) - Coffee (black, no sugar) - Queal Awesome Apple Pie Standard (4 scoops + water) - Ros Sturm (1 glas) - ACE Multivitamin Juice (500ml) - Soylent (5 scoops + water) - Coffee (black, no sugar) - Tea - Queal Super Strawberry Standard (4 scoops + water) Also walked for 13km."
27,0,water,+,z13wwboymqaytn2js04ccvly3wjkwflzcrk0k,2,"- Queal Super Strawberry Standard (5 scoops + water) - Coffee (black, no sugar) - Queal Awesome Apple Pie Standard (4 scoops + water) - Ros Sturm (1 glas) - ACE Multivitamin Juice (500ml) - Soylent (5 scoops + water) - Coffee (black, no sugar) - Tea - Queal Super Strawberry Standard (4 scoops + water) Also walked for 13km."
27,0,water,+,z13wwboymqaytn2js04ccvly3wjkwflzcrk0k,2,"- Queal Super Strawberry Standard (5 scoops + water) - Coffee (black, no sugar) - Queal Awesome Apple Pie Standard (4 scoops + water) - Ros Sturm (1 glas) - ACE Multivitamin Juice (500ml) - Soylent (5 scoops + water) - Coffee (black, no sugar) - Tea - Queal Super Strawberry Standard (4 scoops + water) Also walked for 13km."
27,0,water,+,z13wwboymqaytn2js04ccvly3wjkwflzcrk0k,2,"- Queal Super Strawberry Standard (5 scoops + water) - Coffee (black, no sugar) - Queal Awesome Apple Pie Standard (4 scoops + water) - Ros Sturm (1 glas) - ACE Multivitamin Juice (500ml) - Soylent (5 scoops + water) - Coffee (black, no sugar) - Tea - Queal Super Strawberry Standard (4 scoops + water) Also walked for 13km."
33,0,bars,soylent,z13wht4yiwnbgtm0j223vvsognzdyhglc,-2,Have soylent food bars made you puke?
33,0,bars,soylent,z13wht4yiwnbgtm0j223vvsognzdyhglc,-2,Have soylent food bars made you puke?
34,0,meals,healthy,z12dhnxxoseih5doq04cdjzy1yr4u5tjytw0k,1,"Sure, there are good healthy meals to have, but how many of these do you have ready on standby?"
34,0,ingredients,right,z12dhnxxoseih5doq04cdjzy1yr4u5tjytw0k,0,"When you have the time to put into it, you know what you're doing, and you have the right ingredients."
34,0,water,cold,z12dhnxxoseih5doq04cdjzy1yr4u5tjytw0k,0,* Less smelly trash: you can flatten each bottle with steam and cold water and it takes almost no space.
34,0,powder,considering,z12dhnxxoseih5doq04cdjzy1yr4u5tjytw0k,0,"I was considering to powdered version but decided not to do that at the end because the bottles are just much more comfortable, and not that much more eensive."
34,0,bottles,comfortable,z12dhnxxoseih5doq04cdjzy1yr4u5tjytw0k,0,"I was considering to powdered version but decided not to do that at the end because the bottles are just much more comfortable, and not that much more eensive."
34,0,bottles,not eensive,z12dhnxxoseih5doq04cdjzy1yr4u5tjytw0k,0,"I was considering to powdered version but decided not to do that at the end because the bottles are just much more comfortable, and not that much more eensive."
35,15,products,new,z13avdfjbl33vhxvm22gs1dhwwmbudvmt,0,Soylent Bar Soylent is on a roll with the new products.
35,15,products,new,z13avdfjbl33vhxvm22gs1dhwwmbudvmt,0,Soylent Bar Soylent is on a roll with the new products.
36,34,products,flavorful,z12av3lrivfgs5ri504cdn055rnmczdbif4,2,They're really good: much more flavorful than other Soylent products in a very good way.
36,34,products,good,z12av3lrivfgs5ri504cdn055rnmczdbif4,2,They're really good: much more flavorful than other Soylent products in a very good way.
36,34,taste,mild,z12av3lrivfgs5ri504cdn055rnmczdbif4,1,"They have a nice, middling to mild caramel taste with a hint of nougat on the inside."
36,34,taste,nice,z12av3lrivfgs5ri504cdn055rnmczdbif4,1,"They have a nice, middling to mild caramel taste with a hint of nougat on the inside."
36,34,taste,caramel,z12av3lrivfgs5ri504cdn055rnmczdbif4,1,"They have a nice, middling to mild caramel taste with a hint of nougat on the inside."
37,1,mix,hassle,z13ssfaq0kjtjzv2x225szpooojoztaqd04,0,I gave up on Soylent powder a while ago because it was too much hassle to mix and each new revision ...
37,1,mix,hassle,z13ssfaq0kjtjzv2x225szpooojoztaqd04,-2,I gave up on Soylent powder a while ago because it was too much hassle to mix and each new revision made me feel worse than the last.
37,1,feel,worse,z13ssfaq0kjtjzv2x225szpooojoztaqd04,-2,I gave up on Soylent powder a while ago because it was too much hassle to mix and each new revision made me feel worse than the last.
37,1,meals,bar-style,z13ssfaq0kjtjzv2x225szpooojoztaqd04,3,"But I'm actually really excited about soylent in bar form... And unlike some of the other soylent-like companies that have been doing bar-style meals, this one doesn't have nuts or seeds."
38,8,texture,Same,z12kfpdqivf3spszo04cg1cpvua2dtkqac0,2,"My Official Coffiest Review tlr: it's fantastic, if you like Soylent and drink coffee, buy it First, taste and texture: Same texture as 2.0."
38,8,texture,Same,z12kfpdqivf3spszo04cg1cpvua2dtkqac0,2,"My Official Coffiest Review tlr: it's fantastic, if you like Soylent and drink coffee, buy it First, taste and texture: Same texture as 2.0."
38,8,taste,strong,z12kfpdqivf3spszo04cg1cpvua2dtkqac0,1,The taste is like a moderately strong coffee mixed with 2.0.
38,8,love,black,z12kfpdqivf3spszo04cg1cpvua2dtkqac0,2,"I love my coffee black, so I really like the taste, but if you add a lot of cream and sugar to your coffee, it may be slightly bitter to you."
38,8,flavor,due,z12kfpdqivf3spszo04cg1cpvua2dtkqac0,0,It also has a hint of chocolate flavor due to a small amount of cocoa powder.
38,8,amount,due,z12kfpdqivf3spszo04cg1cpvua2dtkqac0,0,It also has a hint of chocolate flavor due to a small amount of cocoa powder.
38,8,powder,small,z12kfpdqivf3spszo04cg1cpvua2dtkqac0,0,It also has a hint of chocolate flavor due to a small amount of cocoa powder.
38,8,feel,calm,z12kfpdqivf3spszo04cg1cpvua2dtkqac0,2,"That's more than I'm used to but I didn't have any issues, likely due to an herb additive usually found in tea leaves that is widely believed to help you feel calm and relaxed."
38,8,smell,different,z12kfpdqivf3spszo04cg1cpvua2dtkqac0,0,"Speaking of herbs, Coffiest had a surprising ""asparagus-effect"" on me, although completely different smell."
38,8,health,collective,z12kfpdqivf3spszo04cg1cpvua2dtkqac0,1,"This might be what introduces Soylent to the masses, and greatly improves our collective health along the way."
39,1,drink,bland,z12ayvnr4mf0eppw304chxpwmwbhgjsp3d0,2,"Soylent, the delightfully bland complete food drink, has been a staple in my diet for over a year now..."
39,1,drink,complete,z12ayvnr4mf0eppw304chxpwmwbhgjsp3d0,2,"Soylent, the delightfully bland complete food drink, has been a staple in my diet for over a year now..."
39,1,drink,bland,z12ayvnr4mf0eppw304chxpwmwbhgjsp3d0,2,"Soylent, the delightfully bland complete food drink, has been a staple in my diet for over a year now and I was curious when the company behind the drink launched Coffiest, a blend of Soylent and coffee."
39,1,drink,complete,z12ayvnr4mf0eppw304chxpwmwbhgjsp3d0,2,"Soylent, the delightfully bland complete food drink, has been a staple in my diet for over a year now and I was curious when the company behind the drink launched Coffiest, a blend of Soylent and coffee."
39,1,drink,bland,z12ayvnr4mf0eppw304chxpwmwbhgjsp3d0,2,"Soylent, the delightfully bland complete food drink, has been a staple in my diet for over a year now and I was curious when the company behind the drink launched Coffiest, a blend of Soylent and coffee."
39,1,drink,complete,z12ayvnr4mf0eppw304chxpwmwbhgjsp3d0,2,"Soylent, the delightfully bland complete food drink, has been a staple in my diet for over a year now and I was curious when the company behind the drink launched Coffiest, a blend of Soylent and coffee."
39,1,bottle,delicious,z12ayvnr4mf0eppw304chxpwmwbhgjsp3d0,2,"I was cautious when switching over to Coffiest from Soylent for my lunches, but when I had the first delicious bottle I was hooked."
39,1,drink,pleasant,z12ayvnr4mf0eppw304chxpwmwbhgjsp3d0,2,"Soylent was always a pleasant enough drink, but Coffiest is something I look forward to each day in a very different way."
39,1,drink,enough,z12ayvnr4mf0eppw304chxpwmwbhgjsp3d0,2,"Soylent was always a pleasant enough drink, but Coffiest is something I look forward to each day in a very different way."
39,1,contents,actual,z12ayvnr4mf0eppw304chxpwmwbhgjsp3d0,0,"The company has a hold on orders to address a discrepancy in their labelling of Vitamins A and C and the actual contents, but should resume shipping soon."
44,1,price,same,z12fjdiqtmi2z3gdo23iennxcob3yzv0d,0,"Queal costs 10 more for the powder, but 8 less for the P&P to Ireland so the price actually came out almost the same."
44,1,powder,generic,z12fjdiqtmi2z3gdo23iennxcob3yzv0d,1,"I got the Apple flavour (sadly artificial, unlike Joylent's all natural flavourings), and Queal has a less sophisticated formula to Joylent or Soylent still requiring an oil bottle and using a generic vitamin powder, so you get too much of some of the vitamins and minerals."
44,1,product,metric,z12fjdiqtmi2z3gdo23iennxcob3yzv0d,2,"Joylent is clearly the biggest player in Europe as you can see by the size of their new warehouse ( ) and the fact they are selling 30 metric tonnes of product per month now (Soylent in the US probably ship about twice that), and I am finding the popularity of powdered meals in Europe surprising."
44,1,meals,powdered,z12fjdiqtmi2z3gdo23iennxcob3yzv0d,2,"Joylent is clearly the biggest player in Europe as you can see by the size of their new warehouse ( ) and the fact they are selling 30 metric tonnes of product per month now (Soylent in the US probably ship about twice that), and I am finding the popularity of powdered meals in Europe surprising."
44,1,food,fussy,z12fjdiqtmi2z3gdo23iennxcob3yzv0d,1,"For a continent which is very fussy about its food, where it came from, what's in it (no GMOs!)"
44,1,quality,higher,z12fjdiqtmi2z3gdo23iennxcob3yzv0d,1,"Also, to be blunt, the quality of average food in Europe (not Ireland nor the UK) is way higher than in the US where quantity is definitely favoured over quality, so you'd have thought there less pressure to eat differently."
44,1,food,average,z12fjdiqtmi2z3gdo23iennxcob3yzv0d,1,"Also, to be blunt, the quality of average food in Europe (not Ireland nor the UK) is way higher than in the US where quantity is definitely favoured over quality, so you'd have thought there less pressure to eat differently."
44,1,quality,higher,z12fjdiqtmi2z3gdo23iennxcob3yzv0d,1,"Also, to be blunt, the quality of average food in Europe (not Ireland nor the UK) is way higher than in the US where quantity is definitely favoured over quality, so you'd have thought there less pressure to eat differently."
44,1,food,not cheaper,z12fjdiqtmi2z3gdo23iennxcob3yzv0d,2,"Moreover, Joylent/Queal is not cheaper than normal food."
44,1,meals,not popular,z12fjdiqtmi2z3gdo23iennxcob3yzv0d,2,So even on that measure powdered meals should not be as popular as they are here.
44,1,contents,easy,z12fjdiqtmi2z3gdo23iennxcob3yzv0d,2,"I suspect the main wins are convenience (no preparation), calorie control (hard to control sandwich contents, always easy to add an extra splash of mayonnaise) and possibly that you do feel really good on powdered meals - lots of energy, regular bowel movements, mind feels active and quick."
44,1,feel,active,z12fjdiqtmi2z3gdo23iennxcob3yzv0d,2,"I suspect the main wins are convenience (no preparation), calorie control (hard to control sandwich contents, always easy to add an extra splash of mayonnaise) and possibly that you do feel really good on powdered meals - lots of energy, regular bowel movements, mind feels active and quick."
44,1,feel,quick,z12fjdiqtmi2z3gdo23iennxcob3yzv0d,2,"I suspect the main wins are convenience (no preparation), calorie control (hard to control sandwich contents, always easy to add an extra splash of mayonnaise) and possibly that you do feel really good on powdered meals - lots of energy, regular bowel movements, mind feels active and quick."
44,1,meals,good,z12fjdiqtmi2z3gdo23iennxcob3yzv0d,2,"I suspect the main wins are convenience (no preparation), calorie control (hard to control sandwich contents, always easy to add an extra splash of mayonnaise) and possibly that you do feel really good on powdered meals - lots of energy, regular bowel movements, mind feels active and quick."
44,1,feel,active,z12fjdiqtmi2z3gdo23iennxcob3yzv0d,2,"I suspect the main wins are convenience (no preparation), calorie control (hard to control sandwich contents, always easy to add an extra splash of mayonnaise) and possibly that you do feel really good on powdered meals - lots of energy, regular bowel movements, mind feels active and quick."
44,1,feel,quick,z12fjdiqtmi2z3gdo23iennxcob3yzv0d,2,"I suspect the main wins are convenience (no preparation), calorie control (hard to control sandwich contents, always easy to add an extra splash of mayonnaise) and possibly that you do feel really good on powdered meals - lots of energy, regular bowel movements, mind feels active and quick."
44,1,people,many,z12fjdiqtmi2z3gdo23iennxcob3yzv0d,0,"I also suspect for many people that they aren't comparing the price to DIY sandwiches, but to store bought ones and/or to eating out for lunch every day and/or fast food, and on that measure 3.50/day does indeed look cheap."
44,1,food,fast,z12fjdiqtmi2z3gdo23iennxcob3yzv0d,0,"I also suspect for many people that they aren't comparing the price to DIY sandwiches, but to store bought ones and/or to eating out for lunch every day and/or fast food, and on that measure 3.50/day does indeed look cheap."
51,6,result,awesome,z12oebai2pigwnez104cgfmg4nnzttcb1gg,3,"Joylent - Return of the Pancakes After getting some tasty-but-difficult-to-make pancakes out of Joylent on Sunday, today I tweaked the recipe and have a pretty awesome result."
51,6,trier,have,z12oebai2pigwnez104cgfmg4nnzttcb1gg,0,"With pancakes conquered, I will have to try the brownie recipe I have seen online..."
53,1,thing,suggestions/vote,z13ttx5iiqifgrilp22vu1vaknbeijqyj04,2,So Joylent are doing a suggestions/vote thing for a new flavour.
53,1,thing,suggestions/vote,z13ttx5iiqifgrilp22vu1vaknbeijqyj04,2,So Joylent are doing a suggestions/vote thing for a new flavour.
55,1,purchase,was,z12xj3lxtmb2cvxqm04cfjcbgu2gxdtyvtw0k,2,"The plan was to buy one of vanilla one of banana, but now I'm wondering whether to do both variety packs, 1 vanilla one variety or stick with the original plan #Joylent #Soylent"
56,3,taste,first,z12sjreqnybgthnws04cgbzacsvsjjmx5n40k,2,So... +Joylent Just having my first taste of it ever (decided on the banana flavor for my first try...
56,3,try,first,z12sjreqnybgthnws04cgbzacsvsjjmx5n40k,2,So... +Joylent Just having my first taste of it ever (decided on the banana flavor for my first try...
56,3,taste,first,z12sjreqnybgthnws04cgbzacsvsjjmx5n40k,2,So... + Joylent Just having my first taste of it ever (decided on the banana flavor for my first try).
56,3,try,first,z12sjreqnybgthnws04cgbzacsvsjjmx5n40k,2,So... + Joylent Just having my first taste of it ever (decided on the banana flavor for my first try).
56,3,consistency,real,z12sjreqnybgthnws04cgbzacsvsjjmx5n40k,-1,"I used 3 spoons of powder (using the included measuring spoon) and topped that up with water, so it is actually very fluid now, real shake consistency."
56,3,food,horrid,z12sjreqnybgthnws04cgbzacsvsjjmx5n40k,-2,"For anyone wondering why I'm trying ""that horrid pseudo food!!1!"""
56,3,meal,quick,z12sjreqnybgthnws04cgbzacsvsjjmx5n40k,0,"I do not intend to change my diet to Joylent or similar all-nutrients-included-shakes, but I figured it might be a way more healthy option for a quick meal when I'm really hungry but don't have much time compared to what I usually tend to eat in such cases (nothing or something very very unhealthy)."
56,3,meal,healthy,z12sjreqnybgthnws04cgbzacsvsjjmx5n40k,0,"I do not intend to change my diet to Joylent or similar all-nutrients-included-shakes, but I figured it might be a way more healthy option for a quick meal when I'm really hungry but don't have much time compared to what I usually tend to eat in such cases (nothing or something very very unhealthy)."
56,3,cases,such,z12sjreqnybgthnws04cgbzacsvsjjmx5n40k,0,"I do not intend to change my diet to Joylent or similar all-nutrients-included-shakes, but I figured it might be a way more healthy option for a quick meal when I'm really hungry but don't have much time compared to what I usually tend to eat in such cases (nothing or something very very unhealthy)."
59,0,protein,175g,z13lv5l5ymm3fdy4b04cfpxxnyb5dpn5c2o,2,Hver pose Joylent Sport inneholder flgende: - 175g protein for muskel-kning - 5 gram kreatin monohydrat for f deg stor - Beta alanine holde deg pumpet - Acetyl L-karnitin for hjelpe mot fettet - Glukosamin sulfat for holde leddene frisk
59,0,protein,-,z13lv5l5ymm3fdy4b04cfpxxnyb5dpn5c2o,2,Hver pose Joylent Sport inneholder flgende: - 175g protein for muskel-kning - 5 gram kreatin monohydrat for f deg stor - Beta alanine holde deg pumpet - Acetyl L-karnitin for hjelpe mot fettet - Glukosamin sulfat for holde leddene frisk
62,0,tastes,v3,z12lvleaiwu2vf4xu04cdd4ofkaog1warrw0k,0,Ambronite v3 tastes better...
63,5,foods,organic,z12zixcitsjcv1bzo04ccf4rozueznl5jx40k,0,"Ambronite is Soylent but made with organic ""whole foods."""
63,5,foods,organic,z12zixcitsjcv1bzo04ccf4rozueznl5jx40k,0,"Ambronite is Soylent but made with organic ""whole foods."""
64,1,supplement,supermeal,z12ofnphryj0ypkca23sjflopkztt3gqe04,0,"The inaugural selection is Ambronite, an organic, vegan, gluten-free supermeal supplement."
64,1,supplement,organic,z12ofnphryj0ypkca23sjflopkztt3gqe04,0,"The inaugural selection is Ambronite, an organic, vegan, gluten-free supermeal supplement."
64,1,supplement,vegan,z12ofnphryj0ypkca23sjflopkztt3gqe04,0,"The inaugural selection is Ambronite, an organic, vegan, gluten-free supermeal supplement."
64,1,supplement,gluten-free,z12ofnphryj0ypkca23sjflopkztt3gqe04,0,"The inaugural selection is Ambronite, an organic, vegan, gluten-free supermeal supplement."
64,1,supplement,supermeal,z12ofnphryj0ypkca23sjflopkztt3gqe04,0,"The inaugural selection is Ambronite, an organic, vegan, gluten-free supermeal supplement."
64,1,supplement,organic,z12ofnphryj0ypkca23sjflopkztt3gqe04,0,"The inaugural selection is Ambronite, an organic, vegan, gluten-free supermeal supplement."
64,1,supplement,vegan,z12ofnphryj0ypkca23sjflopkztt3gqe04,0,"The inaugural selection is Ambronite, an organic, vegan, gluten-free supermeal supplement."
64,1,supplement,gluten-free,z12ofnphryj0ypkca23sjflopkztt3gqe04,0,"The inaugural selection is Ambronite, an organic, vegan, gluten-free supermeal supplement."
66,0,ingredient,organic,z12pzzr4zv3icpich23wd5jjiwafc3j2y,-2,"Tastes horrible and really don't appreciate the stress on ""organic"" for each listed ingredient but I think it does satisfy hunger (more sure of this in a few hours ."
67,1,powder,green,z12be3pjkpndwfl4a04cf1g5hz3kvlqrzzc0k,0,"Solo Sailor Crosses Atlantic Surviving on Liquid Supermeal Ambronite Co-founder of Ambronite, Miika Per believes that Ambronite could revolutionise the way people eat, claiming that it is possible to survive exclusively off the green powder."
67,1,ingredients,blended,z12be3pjkpndwfl4a04cf1g5hz3kvlqrzzc0k,0,"Each 500 calorie pouch of Ambronite powder consists of 20 blended ingredients - including nuts, fruits and oats - and only requires water to mix with in order to consume it."
68,0,ingredients,whole,z12rjh4yxzruz3e2s23sdbaior2egr4mf,-1,"| Review ""Ambronite is the ultimate hack as it fuels your body with the most powerful whole food ingredients and takes on 2 minutes to prepare."""
68,0,ingredients,powerful,z12rjh4yxzruz3e2s23sdbaior2egr4mf,-1,"| Review ""Ambronite is the ultimate hack as it fuels your body with the most powerful whole food ingredients and takes on 2 minutes to prepare."""
69,0,carb,low,z12swxd55oi4e5mw204cdr25jt2mz1dgls00k,-1,"I use it only on my ""rest"" (low carb) days."
69,0,workout,current,z12swxd55oi4e5mw204cdr25jt2mz1dgls00k,0,For my current workout I aim at 3000 - 4000 calories on workout days.
69,0,workout,current,z12swxd55oi4e5mw204cdr25jt2mz1dgls00k,0,For my current workout I aim at 3000 - 4000 calories on workout days.
69,0,milk,cold,z12swxd55oi4e5mw204cdr25jt2mz1dgls00k,3,"And after eerimenting a bit, I ended up really enjoying it with some cold rice milk."
71,0,fan,big,z13iw10qyyrddjl5z04chxcrfmyot10oo4g,2,Ambronite | The New Super Meal - I Gave it a Try I have always been a big fan of quick and easy.
71,0,fan,big,z13iw10qyyrddjl5z04chxcrfmyot10oo4g,2,Ambronite | The New Super Meal - I Gave it a Try I have always been a big fan of quick and easy.
71,0,meals,easy,z13iw10qyyrddjl5z04chxcrfmyot10oo4g,0,Quick and easy meals = check!
71,0,workouts,easy,z13iw10qyyrddjl5z04chxcrfmyot10oo4g,1,Quick and easy workouts = check x infinity!
71,0,snacks,easy,z13iw10qyyrddjl5z04chxcrfmyot10oo4g,0,"When it comes to quick and easy snacks, I usually grab anything I can get my hands on ..."
71,0,snacks,quick,z13iw10qyyrddjl5z04chxcrfmyot10oo4g,0,"When it comes to quick and easy snacks, I usually grab anything I can get my hands on ..."
73,0,meal,full,z13iyn3pzqqlsnh4p04cg1gwezqfe35r2qc0k,0,Ambronite I was given a sample pack of this full replacement sports meal to try.
73,0,product,wonderful,z13iyn3pzqqlsnh4p04cg1gwezqfe35r2qc0k,2,What a wonderful product...
73,0,meal,full,z13iyn3pzqqlsnh4p04cg1gwezqfe35r2qc0k,0,Ambronite I was given a sample pack of this full replacement sports meal to try.
73,0,product,wonderful,z13iyn3pzqqlsnh4p04cg1gwezqfe35r2qc0k,2,What a wonderful product at 85 grams a meal.
73,0,taste,desirable,z13iyn3pzqqlsnh4p04cg1gwezqfe35r2qc0k,0,"But, the taste is less than desirable."
76,0,meal,super,z122uly5iqqjs3w2p22ovtry2wjhffri404,2,It's a drinkable super meal that is meant to keep you full of energy for hours...
76,0,meal,drinkable,z122uly5iqqjs3w2p22ovtry2wjhffri404,2,It's a drinkable super meal that is meant to keep you full of energy for hours...
76,0,energy,full,z122uly5iqqjs3w2p22ovtry2wjhffri404,2,It's a drinkable super meal that is meant to keep you full of energy for hours...
76,0,meal,super,z122uly5iqqjs3w2p22ovtry2wjhffri404,2,It's a drinkable super meal that is meant to keep you full of energy for hours.
76,0,meal,drinkable,z122uly5iqqjs3w2p22ovtry2wjhffri404,2,It's a drinkable super meal that is meant to keep you full of energy for hours.
76,0,energy,full,z122uly5iqqjs3w2p22ovtry2wjhffri404,2,It's a drinkable super meal that is meant to keep you full of energy for hours.
